artist,title,date,website
Julian ScaffJulian Scaff,Manual Focus 1: War,2003,http://www.digitalartsinstitute.com/galleries/manualfocus/mf1.html
StanzaStanza,Touch screens,2003,http://www.stanza.co.uk/touch/index.html
Jack StockholmJack Stockholm,Web Midifier,2003,http://www.oddible.com/projects/midifyweb/
sachiko hayashisachiko hayashi,Last Meal Requested,2003,http://www.e-garde.com/lmr
Grégory ChatonskyGrégory Chatonsky,The World Report,2003,http://www.incident.net/works/world_report/
Grégory ChatonskyGrégory Chatonsky,Marathon 55 . Cache Memory,2003,http://www.incident.net/works/marathon.55/
maja kalogeramaja kalogera,addiction,2003,http://wowm.org/addiction/
nicholas economosnicholas economos,Twice-told Tales,1 March 2003,http://www.wallcloud.com/toldtales.htm
laurie halsey brownlaurie halsey brown,[ excerpts from current English ],2003,http://www.movinginplace.net/here+there/
Eddo SternEddo Stern,Carnivore's Cathedral: Whose Child is this?,2003,http://www.eddostern.com/carnivores_cathedral.html
Robert V. WodzinskiRobert V. Wodzinski,O.O.O.,2003,http://openorganone.blogspot.com
Penelope UmbricoPenelope Umbrico,All Catalogs (A-Z),2003,http://archive.rhizome.org/artbase/16641/Umbrico_rhizome/
Johnny RogersJohnny Rogers,TIME IS NEVER WAS NEVER IS TIME,2003,http://www.johnnyrogers.ws/2bitepic
Norie NeumarkNorie Neumark,Museum of Rumour,2003,http://turbulence.org/studios/rumor/
Joelle BittonJoelle Bitton,RAW,2003,http://www.medialabeurope.org/hc/raw
Jason NelsonJason Nelson,Dreamaphage,2003,http://www.secrettechnology.com/dreamaphage/opening.html
Jillian McdonaldJillian Mcdonald,Me and Billy Bob,2003,http://www.MeAndBillyBob.com
Roy LaGroneRoy LaGrone,Initiation Module,2003,http://www.youtube.com/watch?v=RhCd3cS3r6A
Reynald DrouhinReynald Drouhin,Incidence,20 May 2003,http://incident.net/works/incidence/
Grégory ChatonskyGrégory Chatonsky,My Voice (for personal computer and microphone),2003,http://www.incident.net/works/myvoice/
Ian BogostIan Bogost,Terreo,2003,http://www.terreo.com
Luca D'AngeloLuca D'Angelo,Cold spaghetti,2003,http://www.k-hello.org/coldspaghetti/index.htm
catherine ramuscatherine ramus,Le Voyage Immobile,2003,http://www.cathbleue.com/voyage
zevan rosserzevan rosser,DIAGRAMS,2003,http://www.shapevent.com/shape2/diagrams.php
Wilfried Agricola de CologneWilfried Agricola de Cologne,En [code] ed,2003,http://www.nmartproject.net/agricola/mpc/volume6/encoded.html
Don SinclairDon Sinclair,Variations / Variantes,2003,http://dataspace.finearts.yorku.ca/variations/
Shawn RiderShawn Rider,mannish: birth to grave in a masculine way,2003,http://www.wdog.com/rider/mannish
Christine GoldbeckChristine Goldbeck,Covalent Bonds,2003,http://www.christinegoldbeck.com/CovalentBonds/menu1.htm
geoffrey thomasgeoffrey thomas,left to my own devices,2003,http://www.lefttomyowndevices.com
thomas charveriatthomas charveriat,Light Activated Faces,2003,http://montcada5.com/HTML/39_Faces(E1).html
cat mazzacat mazza,microrevolt,2003,http://www.microrevolt.org
Jonas DowneyJonas Downey,breakingNews,2003,http://half-a-world-away.com/breakingNews
Rev. Luke MurphyRev. Luke Murphy,PornoPainter,1 November 2003,http://www.lukelab.com/lab/pornopaint/pornopaint3.swf
Tim RollinsKids of SurvivalTim RollinsKids of Survival,Prometheus Bound,2003,http://www.diacenter.org/kos/index.html
Sebastian SeifertSebastian Seifert,METRONOME,2003,http://www.randomstudios.org/metro
Davis & DavisDavis & Davis,Ask Arnold!,2003,http://www.davisanddavis.org/askarnold/
Yoshi SodeokaYoshi Sodeoka,"Prototype #44, Net Pirate Number Station",2003,http://turbulence.org/Works/sodeoka/
Stephanie OwensStephanie Owens,liquid_eden,2003,http://www.medianoche.us/liquid_eden
Aleksandar MaćaševAleksandar Maćašev,KONTROLA,2003,http://www.kontrola.co.rs
Rodrigo VolpeRodrigo Volpe,Frustration Machine,2003,http://zappa.tvu.ac.uk/01volper/index.html
Johannes AuerJohannes Auer,The Famous Sounds of Absolute Wreaders,2003,http://kunstradio.cyberfiction.ch/
Annie AbrahamsAnnie Abrahams,don't touch me,2003,http://bram.org/toucher
Michael SellamMichael Sellam,diemenschlichebedingung,2003,http://incident.net/works/dmb/
nicolas claussnicolas clauss,heritage,2003,http://www.flyingpuppet.com/shock/heritage.htm
Aleksandar MaćaševAleksandar Maćašev,jpeg_dicks,2003,http://www.kontrola.co.rs/jpeg_dicks/jpeg_dicks.htm
Rick SilvaRick Silva,mp3blog,2003,http://www.cuechamp.com/mp3blog
alessandra marfisa marfisaalessandra marfisa marfisa,c o l l e c t  i v e    s e r i e s,2003,http://www.picturesofsounds.com
Edward TangEdward Tang,Trails #1 #2,8 December 2003,
Tomoko kawaiTomoko kawai,mu,2003,
Ariel MalkaAriel Malka,chronotext,2003,http://www.chronotext.org
komninos zervoskomninos zervos,cyberpoetry 1995-1997,2003,http://archive.rhizome.org/artbase/14970/cyberpoetry1995-1997/
Scott BlakeScott Blake,Downloading Pixels,2003,http://www.barcodeart.com/artwork/netart/downloading/index.html
andrea flaminiandrea flamini,kafka,2003,http://flamini.com/art/kafka/kafka-screensaver.exe
david bowendavid bowen,infrared drawing device,2003,http://www.dwbowen.com/IR.html
Suki BegSuki Beg,invisible town,2003,http://archive.rhizome.org/artbase/15033/invisible_town_rhizome/
ldld,"g, b, g",2003,http://www.pipedreams.net.nz/gbg/
Beat BroglePhilippe ZimmermannBeat BroglePhilippe Zimmermann,onewordmovie,2003,http://www.onewordmovie.com/http://www.onewordmovie.ch/
damali ayodamali ayo,rent-a-negro.com,2003,http://rent-a-negro.com
Johannes AuerJohannes Auer,concrete_maschine (TM),2003,http://www.concrete-maschine.de/
Christian OyarzunChristian Oyarzun,nUMB,2003,http://www.error404.cl/numb
ryan griffisryan griffis,postcard from Eutopia,2003,
nicolas claussnicolas clauss,scalpel,2003,http://www.flyingpuppet.com/shock/scalpel.htm
charles truettcharles truett,swiss army knife wound gallery,2003,http://archive.rhizome.org/artbase/30754/sak/
HackitecturaHackitectura,hackitectura,2003,http://hackitectura.net
Arzu Ozkal TelhanArzu Ozkal Telhan,tract,2003,http://tr-act.info
Rafaël RozendaalRafaël Rozendaal,on and off .org,2003,http://www.onandoff.org/
David VincentDavid Vincent,gogolchat,2003,http://www.iterature.com/gogolchat/
Emilie PitoisetEmilie Pitoiset,unlink,2003,http://unlink.free.fr
Michael Takeo MagruderMichael Takeo Magruder,| reconstruction |,2003,http://www.takeo.org/nspace/ns004/
Valerie PawlowskiValerie Pawlowski,l e t f r e e d o m r i n g,2003,http://www.wdog.com/val/soundover
Rafaël RozendaalRafaël Rozendaal,seethrough .org,2003,http://www.seethrough.org/
gast bouschetgast bouschet,the trustfiles,2003,http://www.thetrustfiles.net
mark cooleymark cooley,youConnect,2003,http://www.yougenics.net/griffis/contextin/spring_03/youconnect/index.htm
nathaniel sternnathaniel stern,stuttering,10 July 2023,http://nathanielstern.com/2003/stuttering/
Tyler JacobsenTyler Jacobsen,re-code.com,2003,http://www.re-code.com
desgouttes christophedesgouttes christophe,webcam,2003,http://perso.wanadoo.fr/christophe.desgouttes/webcam/thumbail2002/index.htm
JimpunkJimpunk,www.-reverse.-flash-.-.back-,2003,http://www.jimpunk.com/www.-reverse.-flash-.-.back-/
JimpunkJimpunk,~ 1n-0ut [meditation] ~,2003,http://www.jimpunk.com/1n-0ut/
Reginald BrooksReginald Brooks,naughty physics (a.k.a. The LUFE Matrix),2003,http://www.brooksdesign-ps.net/Reginald_Brooks/Code/Html/netart5.htm
david sansonedavid sansone,the WESTbank,2003,http://thewestbank.net
Miguel LealMiguel Leal,webmutant [1.0],2003,http://www.virose.pt/webmutant
nicolas claussnicolas clauss,white vibes,2003,http://www.flyingpuppet.com/shock/white.htm
Keith WhittleKeith Whittle,Silicon Fen,2004,http://www.silicon-fen.net
Rhea MyersRhea Myers,1969,2004,http://www.robmyers.org/art/1969
Eduardo NavasEduardo Navas,Diary  of a Star,2004,http://www.navasse.net/star/
Christian CroftChristian Croft,E.L.I. Nomad,2004,http://www.elinomad.com
Mushon Zer-AvivMushon Zer-Aviv,The Web is a Living Organism,2004,http://www.isaliving.org/
Rodrigo De ToledoRodrigo De Toledo,NanoDramas :: Identity Pills,2004,http://nanodramas.neurondiva.com
Sabrina RaafSabrina Raaf,Translator II: Grower,2004,http://www.raaf.org/Electronic_Works/Grower/Grower_frames.html
ed leared lear,Traces of Fire,2004,http://www.traces-of-fire.org
akiko ichikawaakiko ichikawa,Where Do We Come From? What Are We? Where Are We Going?,2004,http://www.akikoichikawa.info/Where%20do%20we%20come%20from.htmhttp://akikoichikawa.info/Wheredowe.htm
Luca BertiniLuca Bertini,Vi-Con,2004,http://www.vi-con.net
Simon BiggsSimon Biggs,Book of Books,2004,http://www.littlepig.org.uk/bookofbooks/index.htm
Michelle LetelierMichelle Letelier,Nowhere,2004,http://www.nowhere.cl/
Jody ZellenJody Zellen,Disembodied Voices,2004,http://www.disembodiedvoices.com
Mario KlingemannMario Klingemann,Cityscapes,2004,http://incubator.quasimondo.com/processing/cityscapes_1.php
Vladimir TodorovicVladimir Todorovic,Reflections 2003,2004,http://www.uweb.ucsb.edu/~vladimir/reflections_2003/
Simon MillsSimon Mills,Let Us Turn,2004,http://www.ultimateconcern.net/letusturn/
Michael Takeo MagruderMichael Takeo Magruder,<event>,2004,http://www.turbulence.org/Works/magruder/
Jason NelsonJason Nelson,Uncontrollable Semantics,2004,http://www.secrettechnology.com/mouse/undirection.html
ryan griffisryan griffis,Tour of the Chicago Technology Park,2004,http://www.yougenics.net/traveloffice/chicago/ctp.html
Jessica IvinsJessica Ivins,Retrotype,2004,http://jessicaivins.net/retrotype
dylan davisdylan davis,The Birds,2004,http://theworldisoursoundtoy.com/index.php?page=st_birdchorusV1
Pall ThayerPall Thayer,Hlemmur in C,2004,http://pallit.lhi.is/hlemmC
Stewart SmithStewart Smith,Confess,2004,http://www.confess.cc
Josephine DoradoJosephine Dorado,Viroid Flophouse,2004,http://funksoup.com/viroid.htm
Marcus Vinicius Fainer BastosMarcus Vinicius Fainer Bastos,DJ RABBI,2004,http://www.djrabbi.com
Richard RinehartRichard Rinehart,Chimera Obscura,2004,http://www.coyoteyip.com/project_archive/chimera/
Pat BadaniPat Badani,Where are you from?,2004,http://www.hometransfer.org/where/stories.html
Jenny TillotsonJenny Tillotson,Smart Second Skin Dress,2004,http://www.smartsecondskin.com/main/smartsecondskindress.htm
Ana CarvalhoAna Carvalho,My diamonds are forever yours,2004,
Jacob MastersJacob Masters,EMS (Edition Message Samplers),2004,http://ems.endfile.com/
Robert KrawczykRobert Krawczyk,Any Wall,2004,http://www.iit.edu/~krawczyk/anywall
Walter RafelsbergerWalter Rafelsberger,RhNav - Rhizomatic Navigation,2004,http://rhnav.sourceforge.net
Chris TwomeyChris Twomey,OMNI SERIES Art and Genetics in a Digital Age,2004,http://www.tribes.org/gallery/archives/Chris_Twomey/chris-twomey_omni-series_news_0704.htm
Esther HunzikerEsther Hunziker,North,2004,
John Paul BichardJohn Paul Bichard,The White Room,2004,http://www.hydropia.org/middle04.htm
Jason FreemanJason Freeman,Auracle,2004,http://auracle.org
Alexey SokolinAlexey Sokolin,Pause,2004,http://www.sokolindesign.com/experiment/pause/index.html
koki tanakakoki tanaka,"NYC Observer, a Trilogy",2004,http://rhizome.org/art/exhibition/tanaka
nicolas claussnicolas clauss,Art if I want,2004,http://www.delartsijeveux.com
Erika LincolnErika Lincoln,Beyond the Skin Effect,2004,http://lincolnlab.net/Beyond_the_Skin_Effect.html
Klaas van GorkumKlaas van Gorkum,Parallel Ports,2004,http://www.parallelports.org
Yoshi SodeokaYoshi Sodeoka,"""Shadowplay"" by Joy Division, Reanimated",2004,http://projects.c505.com/projects/joydivision/index.html
Davis & DavisDavis & Davis,Demo,2004,http://davisanddavis.org/des
Kazys VarnelisKazys Varnelis,Ether,2004,http://www.audc.org/ether
Rafaël RozendaalRafaël Rozendaal,25 minutes to go .com,2004,http://www.25minutestogo.com/
Dan TrachtmanDan Trachtman,Parallaxia.com,2004,http://www.parallaxia.com
Simon FildesSimon Fildes,Ardnamurchan Zillij,2004,http://www.zillij.org.uk
Chris SavageChris Savage,Granular,2004,http://www.japanesefreeware.com/granular/
Diane DwyerDiane Dwyer,Diane The American Swimmer,2004,http://www.dianetheamericanswimmer.com
Jonathan ZalbenJonathan Zalben,Candy Cane,2004,http://www.compoundpilot.com/
Edward TangEdward Tang,Threads://HTML,2004,http://www.antiexperience.com/edtang/works/threads_html.html
Aleksandar MaćaševAleksandar Maćašev,Unstable portrait of Joseph Goebbels,2004,http://www.kontrola.co.rs/goebbels/
Sandra CrispSandra Crisp,Tales fom the Desktop,2004,http://www.sandracrispart.com/webart04/tales%20from%20the%20desktop.html
Laura FloydLaura Floyd,JiffyLux Girls pinup project,2004,http://archive.rhizome.org/artbase/26280/
dylan davisdylan davis,The Seagulls,2004,http://theworldisoursoundtoy.com/index.php?page=st_gullsV2
Reginald BrooksReginald Brooks,"""Your sFace or Mine?""",2004,http://archive.rhizome.org/artbase/26910/webpage/Reginald_Brooks/Code/Html/5face/netart6.htm
Aaron KoblinAaron Koblin,Memecry,2004,http://users.design.ucla.edu/~akoblin/work/memecry/index.html
STEVE DANZIGSTEVE DANZIG,Anthropo-ecosophy,2004,http://www.internationaldigitalart.com/Danzig/anthro.html
Simon FildesSimon Fildes,The Truth:The Truth,2004,http://www.hyperchoreography.org/thetruth.html
Marisa OlsonMarisa Olson,Marisa's American Idol Audition Training Blog,20 July 2004,http://americanidolauditiontraining.blogs.com/marisa/
Jason BaderJason Bader,Perception of Time,2004,http://archive.rhizome.org/artbase/23545/PerceptionOfTime.mov
Erik BüngerErik Bünger,Let them sing it for you,2004,http://www.sr.se/cgi-bin/P1/src/sing/default.asp
John Paul BichardJohn Paul Bichard,Evidência #001,2004,http://www.hydropia.org/evidencia04.htm
Jin-Yo MokJin-Yo Mok,MusicBox,1 August 2004,http://www.playmusicbox.com
Greg GiannisGreg Giannis,Facade,2004,http://www.facade.net.au
Grégory ChatonskyGrégory Chatonsky,1=1,2004,http://www.incident.net/works/1=1/
Andrea PolliAndrea Polli,Atmospherics/Weather Works,2004,http://www.andreapolli.com/studio/atmospherics/
Jody ZellenJody Zellen,Disembodied Voices installation,2004,http://www.jodyzellen.com/dvx_index.html
Petko DourmanaPetko Dourmana,SocioScan,2004,http://www.socioscan.net
Andreas ScheuermannAndreas Scheuermann,The Whole,2004,http://www.multi-moment.de/werke/whole.html
Marius WatzMarius Watz,System_C,2004,http://systemc.unlekker.net
MTAAMTAA,1 year performance video (aka samHsiehUpdate),2004,http://turbulence.org/Works/1year
Ádám Somlai-FischerÁdám Somlai-Fischer,Induction House,2004,http://www.aether.hu/inductionhouse/index.html
Armelle AulestiaArmelle Aulestia,Cache-cache,2004,http://www.aulestia.net/cache-cache
,Q1291,,
Grégory ChatonskyGrégory Chatonsky,1+1,2004,http://www.incident.net/works/1+1
Robert PraxmarerRobert Praxmarer,(t)error,2004,http://www.servus.at/cubic/(t)error.htm
Jessica GomulaJessica Gomula,Correctional Institute Inmate Personals,2004,
Hidekazu MinamiHidekazu Minami,The Jetty,2004,http://www.thejetty.org/
Conor O’BoyleConor O’Boyle,Looptracks,2004,http://www.looptracks.net
Pat BadaniPat Badani,Home Transfer,2004,http://www.hometransfer.org/
Russell RichardsRussell Richards,Nebula001,2004,
Nick Fox-GiegNick Fox-Gieg,Instant Memorial,2004,https://www.fox-gieg.com/stuff/memorial/
John Paul BichardJohn Paul Bichard,Evidencia #000,2004,http://www.hydropia.org/evidencia03.htm
Olia LialinaOlia Lialina,Merry Christmas,2004,http://art.teleportacia.org/exhibition/merry_christmas/
Aleksandar MaćaševAleksandar Maćašev,Copy&Waste,2004,http://www.the-mighty.com/old_web_sites/clone_web/index.htm
Paul St GeorgePaul St George,Revelation,2004,http://www.fatband.org/revelation/
Nicolas FrespechNicolas Frespech,Echoppe Photographique,2004,http://www.frespech.com/order
Peter HorvathPeter Horvath,ALBUM,2004,http://6168.org/album
chris reillychris reilly,Don't Sue Chris Reilly Campaign,2004,http://www.dontsuechrisreilly.org
Robin SteinRobin Stein,PoemeDada RSS v.1,2004,http://www.eidophusikon.net/PoemeRSS/poemeDada.html
Grégory ChatonskyGrégory Chatonsky,Plantation,2004,http://plantat.io-n.net
John VegaJohn Vega,Hyperstills Ambient [Web] 1.0,2004,http://www.dancingimage.com/Hyperstills/HS_Ambient/Index.htm
paul catanesepaul catanese,Collective Geology of the Erased Space,2004,http://www.turbulence.org/works/erased
Scott BlakeScott Blake,Mouse Pointer,2004,http://www.barcodeart.com/artwork/netart/mouse/full_scale.swf
Michael MahanMichael Mahan,Inside Klein's Doughnuts I remembered a new bottle.,2004,http://www.mmahan.com/klein/inside.html
Isabel ArandaIsabel Aranda,Internet arte sitio web (net.art????),2004,http://www.escaner.cl/yto/net-art/index.html
Thomas GoldstraszThomas Goldstrasz,Ideengaenge (together with Nick Grindell),2004,http://epram.org/ideengaenge/eindex.htm
Grégory ChatonskyGrégory Chatonsky,1+1+1+1+1+1+1+1+1+1+1+1,2004,http://www.incident.net/works/1+1+1+1+1+1+1+1+1+1+1+1/
Cyril T.Cyril T.,Time Resequenced (Networked Cinema),2004,http://www.networkedcinema.org
Jorn EbnerJorn Ebner,Leonardo Log,2004,http://www.leonardolog.org
Marcus Vinicius Fainer BastosMarcus Vinicius Fainer Bastos,Weblandscape0,2004,http://paisagem0.sescsp.org.br/
Emily ConradEmily Conrad,MotherNode,2004,
Marc LeeMarc Lee,TV-BOT - World News as soon as it happens!,2004,http://www.nun.ch/index.php/Main/TV-BOT
Christophe BrunoChristophe Bruno,Human Browser,2004,http://www.iterature.com/human-browser
Paul HarterPaul Harter,SWAP,2004,http://archive.rhizome.org/artbase/28089/swap.zip
Carlo ZanniCarlo Zanni,Average Shoveler,2004,http://archive.rhizome.org/artbase/31867/
David HinojosaDavid Hinojosa,STOCKARTIST,2004,http://www.stockartist.net
Grégory ChatonskyGrégory Chatonsky,Se toucher toi,2004,http://incident.net/works/touch/http://chatonsky.net/works/touch/
Steve AndersonSteve Anderson,The Subservient President,2004,http://www.subservientpresident.net
Thomas KnauerThomas Knauer,Arm Wrestle My Ego,2004,http://www.fourinchesofego.com/medwrestle2.html
thomas charveriatthomas charveriat,The Machine Manifesto,2004,http://www.montcada5.com/HTML/44_MachineManifesto(E1).html
Simon BiggsSimon Biggs,Recombinant Icon,2004,http://www.littlepig.org.uk/icon/index.htm
Tamar SchoriTamar Schori,Memolog,2004,http://www.memolog.net
Brooke SingerBrooke Singer,Swipe Toolkit,2004,http://www.turbulence.org/Works/swipe
Shawn MooreShawn Moore,The Art of Words,2004,http://www.socialart.com/
Judy MalloyJudy Malloy,Revelations of Secret Surveillance,2004,http://www.well.com/user/jmalloy/gunterandgwen/titlepage.html
